as_of_date,ticker,entry_price,predicted_price,predicted_return_pct,confidence,rf_confidence,gb_confidence,rf_r2,gb_r2,agreement_pct,actual_price,actual_return_pct,direction_correct
2025-09-09,ARQQ,28.1,27.05,-3.74,2.4,2.5,2.2,0.0,0.0,0.1,33.05,17.62,False
2025-09-23,ARQQ,40.38,40.22,-0.4,1.6,1.4,1.9,0.0,0.0,1.6,38.86,-3.76,True
2025-10-07,ARQQ,55.0,59.83,8.78,2.5,3.0,2.1,0.0,0.0,5.0,57.96,5.38,True
2025-10-21,ARQQ,38.61,41.25,6.84,5.8,7.8,3.9,0.08005964016185496,0.014281952045929636,7.5,42.94,11.21,True
2025-11-04,ARQQ,36.14,38.81,7.39,7.7,8.8,6.5,0.056027566833698916,0.03890645482956656,6.8,31.545,-12.71,False
2025-11-18,ARQQ,26.445,26.51,0.25,6.3,6.8,5.9,0.07798953138267983,0.039465187106404453,2.1,25.67,-2.93,False
2025-12-03,ARQQ,29.535,30.96,4.82,0.8,1.5,0.2,0.0,0.0,2.8,28.93,-2.05,False
2025-12-17,ARQQ,22.43,24.87,10.88,0.5,1.0,0.0,0.0,0.0,6.4,25.28,12.71,True
2026-01-02,ARQQ,24.61,25.96,5.49,0.0,0.0,0.0,0.0,0.0,0.3,26.755,8.72,True
2026-01-16,ARQQ,26.595,27.26,2.5,0.0,0.0,0.0,0.012247044784022498,0.0,6.0,23.18,-12.84,False
2026-02-02,ARQQ,20.325,20.26,-0.32,0.0,0.0,0.0,0.008596456087691662,0.0,7.9,18.51,-8.93,True
2026-02-17,ARQQ,16.485,15.86,-3.79,0.0,0.0,0.0,0.0,0.0,6.0,16.4,-0.52,True
2026-03-03,ARQQ,16.47,16.16,-1.88,0.0,0.0,0.0,0.0,0.0,1.5,15.02,-8.8,True
2026-03-17,ARQQ,14.185,14.04,-1.02,0.0,0.0,0.0,0.0,0.0,2.1,13.58,-4.27,True
2026-03-31,ARQQ,13.27,13.96,5.2,0.0,0.0,0.0,0.0,0.0,0.4,12.79,-3.62,False
2026-04-15,ARQQ,16.22,17.09,5.36,0.0,0.0,0.0,0.0,0.0,3.9,15.79,-2.65,False
2026-04-29,ARQQ,13.22,13.05,-1.29,0.0,0.0,0.0,0.0,0.0,4.2,15.705,18.8,False
2026-05-13,ARQQ,13.84,13.69,-1.08,0.0,0.0,0.0,0.0,0.0,3.3,13.12,-5.2,True
2026-05-28,ARQQ,16.9,17.02,0.71,0.0,0.0,0.0,0.0,0.0,1.0,14.285,-15.47,False
2026-06-11,ARQQ,13.65,13.78,0.95,0.0,0.0,0.0,0.0,0.0,0.5,24.315,78.13,True
2026-06-26,ARQQ,24.285,26.23,8.01,0.0,0.0,0.0,0.0,0.0,0.2,22.14,-8.83,False
2024-09-09,ATEN,13.105,13.73,4.77,0.1,0.0,0.3,0.0,0.0,3.8,13.63,4.01,True
2024-09-23,ATEN,13.77,14.21,3.2,4.8,4.3,5.3,0.0876533303683763,0.06726240334104394,1.5,14.43,4.79,True
2024-10-07,ATEN,14.2,13.84,-2.54,11.9,14.4,9.3,0.13272589174525395,0.12177837814719361,0.8,14.72,3.66,False
2024-10-21,ATEN,14.51,14.38,-0.9,2.7,3.5,1.9,0.0,0.0,0.6,14.56,0.34,False
2024-11-04,ATEN,14.46,14.09,-2.56,2.7,2.7,2.7,0.0,0.0,0.5,16.65,15.15,False
2024-11-18,ATEN,16.35,15.59,-4.65,0.9,0.8,1.0,0.0,0.0,0.1,16.49,0.86,False
2024-12-03,ATEN,17.23,16.3,-5.4,0.1,0.0,0.3,0.0,0.0,1.3,18.52,7.49,False
2024-12-17,ATEN,18.99,18.19,-4.21,0.0,0.0,0.0,0.0,0.0,0.5,18.63,-1.9,True
2025-01-02,ATEN,18.15,17.07,-5.95,0.0,0.0,0.0,0.0,0.0,3.0,18.36,1.16,False
2025-01-17,ATEN,18.95,18.08,-4.59,0.0,0.0,0.0,0.0,0.0,2.7,18.53,-2.22,True
2025-02-03,ATEN,19.705,18.67,-5.25,0.0,0.0,0.0,0.0,0.0,2.0,20.56,4.34,False
2025-02-18,ATEN,21.65,20.73,-4.25,0.0,0.0,0.0,0.0,0.0,0.4,20.11,-7.11,True
2025-03-04,ATEN,20.14,20.03,-0.55,0.0,0.0,0.0,0.0,0.0,1.5,19.46,-3.38,True
2025-03-18,ATEN,17.42,17.44,0.11,0.0,0.0,0.0,0.0,0.0,0.1,17.82,2.3,True
2025-04-01,ATEN,16.61,16.62,0.06,0.0,0.0,0.0,0.0,0.0,0.7,14.89,-10.36,False
2025-04-15,ATEN,15.975,16.17,1.22,0.0,0.0,0.0,0.0,0.0,0.0,15.93,-0.28,False
2025-04-30,ATEN,16.49,16.91,2.55,0.0,0.0,0.0,0.0,0.0,1.6,16.93,2.67,True
2025-05-14,ATEN,17.63,17.86,1.3,2.1,2.3,2.0,0.0,0.0,0.3,17.145,-2.75,False
2025-05-29,ATEN,17.15,17.13,-0.12,1.1,1.1,1.2,0.0,0.0,1.4,17.77,3.62,False
2025-06-12,ATEN,17.93,18.44,2.84,1.5,1.4,1.6,0.0,0.0,0.7,17.77,-0.89,False
2025-06-27,ATEN,19.14,19.25,0.57,0.1,0.0,0.3,0.0,0.0,0.1,19.93,4.13,True
2025-07-14,ATEN,17.8,18.04,1.35,1.1,0.9,1.3,0.0,0.0,0.3,18.81,5.67,True
2025-07-28,ATEN,18.51,18.62,0.59,1.9,2.4,1.4,0.01911641127240471,0.0,1.2,18.19,-1.73,False
2025-08-11,ATEN,17.13,17.38,1.46,0.6,0.5,0.6,0.0,0.0,1.7,17.2,0.41,True
2025-08-25,ATEN,17.23,17.35,0.7,0.8,1.2,0.3,0.0,0.0,0.2,17.34,0.64,True
2025-09-09,ATEN,17.49,17.83,1.94,1.6,1.9,1.4,0.0,0.0,2.6,17.42,-0.4,False
2025-09-23,ATEN,18.24,17.75,-2.69,2.9,3.3,2.5,0.0,0.0,1.8,18.14,-0.55,True
2025-10-07,ATEN,18.12,18.38,1.43,1.2,0.8,1.6,0.0,0.0,0.8,17.76,-1.99,False
2025-10-21,ATEN,18.05,18.04,-0.06,0.4,0.3,0.6,0.0,0.0,0.9,18.16,0.61,False
2025-11-04,ATEN,17.54,17.84,1.71,0.3,0.0,0.6,0.0,0.0,0.3,17.2,-1.94,False
2025-11-18,ATEN,16.69,16.63,-0.36,0.3,0.0,0.6,0.0,0.0,0.1,17.07,2.28,False
2025-12-03,ATEN,17.62,17.61,-0.06,0.0,0.0,0.0,0.0,0.0,2.1,18.5,4.99,False
2025-12-17,ATEN,18.075,17.8,-1.52,0.0,0.0,0.0,0.0,0.0,2.8,18.0,-0.41,True
2026-01-02,ATEN,17.37,17.73,2.07,0.8,1.1,0.5,0.0,0.0,0.1,17.22,-0.86,False
2026-01-16,ATEN,17.3,17.73,2.49,1.1,1.0,1.2,0.0,0.0,1.8,17.8,2.89,True
2026-02-02,ATEN,17.68,17.93,1.41,2.5,3.8,1.1,0.0,0.0,0.4,20.92,18.33,True
2026-02-17,ATEN,20.06,20.06,0.0,4.2,6.0,2.5,0.04016339961545179,0.0,1.1,18.97,-5.43,True
2026-03-03,ATEN,20.42,20.45,0.15,3.5,6.0,1.1,0.04517917248872105,0.0,1.0,20.62,0.98,True
2026-03-17,ATEN,21.27,21.43,0.75,2.8,5.0,0.6,0.0,0.0,0.7,22.43,5.45,True
2026-03-31,ATEN,23.12,23.09,-0.13,2.4,3.7,1.0,0.0,0.0,0.1,25.03,8.26,False
2026-04-15,ATEN,25.5,25.11,-1.53,1.1,1.8,0.4,0.0,0.0,1.0,27.65,8.43,False
2026-04-29,ATEN,26.635,26.8,0.62,0.3,0.6,0.1,0.0,0.0,0.2,26.72,0.32,True
2026-05-13,ATEN,27.74,28.06,1.15,1.1,1.3,0.9,0.0,0.0,0.7,28.67,3.35,True
2026-05-28,ATEN,29.25,29.44,0.65,1.4,1.7,1.0,0.0,0.0,0.3,31.7,8.38,True
2026-06-11,ATEN,32.65,32.3,-1.07,1.9,1.9,1.8,0.0,0.0,0.3,33.27,1.9,False
2026-06-26,ATEN,34.98,34.56,-1.2,0.6,1.1,0.0,0.0,0.0,0.5,36.46,4.23,False
2024-09-09,BRX,27.38,27.02,-1.31,0.0,0.0,0.0,0.0,0.0,0.9,28.15,2.81,False
2024-09-23,BRX,27.9,27.46,-1.58,0.0,0.0,0.0,0.0,0.0,1.3,27.85,-0.18,True
2024-10-07,BRX,27.27,27.23,-0.15,0.0,0.0,0.0,0.0,0.0,0.6,27.19,-0.29,True
2024-10-21,BRX,27.91,27.84,-0.25,0.0,0.0,0.0,0.0,0.0,0.6,27.74,-0.61,True
2024-11-04,BRX,27.95,28.02,0.25,0.0,0.0,0.0,0.0,0.0,0.4,28.97,3.65,True
2024-11-18,BRX,29.26,29.54,0.96,0.0,0.0,0.0,0.03223173280945191,0.0,0.9,30.02,2.6,True
2024-12-03,BRX,29.68,30.03,1.18,1.4,0.9,1.8,0.024492780065429876,0.0,0.6,29.185,-1.67,False
2024-12-17,BRX,28.645,28.79,0.51,0.0,0.0,0.0,0.0,0.0,0.9,27.76,-3.09,False
2025-01-02,BRX,27.53,27.58,0.18,0.0,0.0,0.0,0.0,0.0,1.1,25.86,-6.07,False
2025-01-17,BRX,26.3,26.5,0.76,1.6,0.0,3.1,0.0,0.0035545054695582667,0.3,26.95,2.47,True
2025-02-03,BRX,25.81,26.3,1.9,0.1,0.0,0.2,0.0,0.0,1.1,26.2,1.51,True
2025-02-18,BRX,27.55,27.62,0.25,3.7,1.1,6.2,0.0,0.0,0.2,27.51,-0.15,False
2025-03-04,BRX,27.28,27.77,1.8,0.2,0.0,0.5,0.0,0.0,1.1,25.78,-5.5,False
2025-03-18,BRX,26.03,26.2,0.65,0.0,0.0,0.0,0.0,0.0,0.8,26.0,-0.12,False
2025-04-01,BRX,26.495,26.38,-0.43,0.0,0.0,0.0,0.0,0.0,0.7,23.065,-12.95,True
2025-04-15,BRX,24.965,24.84,-0.5,0.0,0.0,0.0,0.0,0.0,1.1,25.755,3.16,False
2025-04-30,BRX,24.89,25.12,0.92,0.0,0.0,0.0,0.0,0.0,0.2,25.26,1.49,True
2025-05-14,BRX,25.655,25.45,-0.8,0.0,0.0,0.0,0.0,0.0,0.6,24.79,-3.37,True
2025-05-29,BRX,25.61,25.71,0.39,1.1,2.3,0.0,0.0,0.0,0.7,25.055,-2.17,False
2025-06-12,BRX,25.77,26.12,1.36,1.9,3.8,0.0,0.017096768832276177,0.0,0.0,26.0,0.89,True
2025-06-27,BRX,26.05,26.37,1.23,4.7,8.8,0.6,0.03933085488817811,0.014397195997940426,0.5,25.86,-0.73,False
2025-07-14,BRX,25.94,26.27,1.27,4.4,8.8,0.0,0.011045755553470205,0.0,0.0,25.52,-1.62,False
2025-07-28,BRX,25.545,25.9,1.39,4.2,8.3,0.0,0.05364610137241088,0.0,0.3,25.91,1.43,True
2025-08-11,BRX,25.825,26.15,1.26,8.4,9.9,7.0,0.06514438727621652,0.09178326305657847,0.5,26.4,2.23,True
2025-08-25,BRX,27.54,27.73,0.69,13.9,16.3,11.6,0.11320246676240797,0.11736169260590967,0.2,27.69,0.54,True
2025-09-09,BRX,27.855,27.64,-0.77,5.9,10.4,1.4,0.027047952968594635,0.0,0.5,27.89,0.13,False
2025-09-23,BRX,27.525,27.19,-1.22,5.2,9.1,1.4,0.012942922198558637,0.0,1.2,27.67,0.53,False
2025-10-07,BRX,26.85,26.69,-0.6,10.0,12.6,7.4,0.08672257802796546,0.016984286896032152,0.1,27.04,0.71,False
2025-10-21,BRX,27.63,27.45,-0.65,9.6,13.2,6.1,0.12420445038721983,0.010721369559484217,0.1,27.0,-2.28,True
2025-11-04,BRX,26.36,26.46,0.38,5.2,8.5,1.9,0.057841740588058244,0.0,0.1,27.095,2.79,True
2025-11-18,BRX,26.13,26.42,1.11,6.1,10.3,1.8,0.06252317951415742,0.0,0.7,26.08,-0.19,False
2025-12-03,BRX,25.37,25.59,0.87,3.3,5.6,1.0,0.02382513811181519,0.0,0.0,25.35,-0.08,False
2025-12-17,BRX,25.955,25.99,0.13,3.6,6.8,0.5,0.05287625037603538,0.0,0.3,26.335,1.46,True
2026-01-02,BRX,25.98,26.19,0.81,6.0,9.9,2.0,0.08215540052440773,0.0,0.2,25.675,-1.17,False
2026-01-16,BRX,26.69,26.65,-0.15,5.8,8.9,2.6,0.0760526866041541,0.0,0.2,26.32,-1.39,True
2026-02-02,BRX,26.51,26.58,0.26,7.2,10.6,3.7,0.09553702867264602,0.0,0.3,28.135,6.13,True
2026-02-17,BRX,29.61,29.79,0.61,8.6,10.4,6.8,0.11089190126956205,0.017546788048493633,0.7,29.815,0.69,True
2026-03-03,BRX,30.65,30.95,0.98,8.2,11.6,4.7,0.13275526157046824,0.02909787587577084,0.2,29.87,-2.54,False
2026-03-17,BRX,29.745,30.26,1.73,8.7,9.8,7.5,0.10235378894364,0.03128884780675634,0.6,28.72,-3.45,False
2026-03-31,BRX,28.81,28.96,0.52,1.9,3.6,0.3,0.00375404040624272,0.0,0.2,29.4,2.05,True
2026-04-15,BRX,30.13,30.31,0.6,2.9,4.9,0.9,0.0,0.0,0.6,30.18,0.17,True
2026-04-29,BRX,29.81,30.34,1.78,3.4,5.6,1.3,0.008574720695951665,0.0,1.5,30.28,1.58,True
2026-05-13,BRX,29.34,29.64,1.02,2.2,3.8,0.7,0.0,0.0,0.0,30.42,3.68,True
2026-05-28,BRX,30.78,31.03,0.81,2.1,3.1,1.1,0.0,0.0,0.7,30.35,-1.4,False
2026-06-11,BRX,32.17,32.25,0.25,2.6,2.9,2.3,0.0,0.0,0.7,30.9,-3.95,False
2026-06-26,BRX,32.42,32.96,1.67,3.2,3.2,3.3,0.0,0.0,0.7,30.99,-4.41,False
2024-09-09,CAG,32.84,32.38,-1.4,1.1,2.2,0.0,0.0,0.0,1.3,32.6,-0.73,True
2024-09-23,CAG,32.31,31.93,-1.18,1.5,1.5,1.5,0.0,0.0,1.3,32.52,0.65,False
2024-10-07,CAG,29.09,29.42,1.13,12.2,12.2,12.2,0.0816974461722293,0.08082697417336093,1.4,29.46,1.27,True
2024-10-21,CAG,29.52,29.59,0.24,9.9,9.2,10.6,0.08355099719880965,0.12709596180308347,0.3,29.76,0.81,True
2024-11-04,CAG,28.78,28.81,0.1,13.4,9.7,17.2,0.07278932287723161,0.12183389740583628,0.4,27.755,-3.56,False
2024-11-18,CAG,26.62,27.18,2.1,2.7,0.5,4.9,0.0,0.0,2.1,27.465,3.17,True
2024-12-03,CAG,27.72,27.94,0.79,0.9,0.8,1.0,0.0,0.0,0.7,27.83,0.4,True
2024-12-17,CAG,27.89,28.61,2.58,1.0,1.0,1.0,0.0,0.0,2.0,27.565,-1.17,False
2025-01-02,CAG,27.68,28.06,1.37,0.7,0.2,1.2,0.0,0.0,0.5,25.935,-6.3,False
2025-01-17,CAG,25.83,26.16,1.28,0.5,0.0,0.9,0.0,0.0,1.0,26.23,1.55,True
2025-02-03,CAG,25.46,25.61,0.59,0.3,0.0,0.7,0.0,0.0,0.1,24.515,-3.71,False
2025-02-18,CAG,23.91,23.97,0.25,0.0,0.0,0.0,0.0,0.0,0.4,26.095,9.14,True
2025-03-04,CAG,25.47,25.7,0.9,0.1,0.3,0.0,0.0,0.0,0.1,26.7,4.83,True
2025-03-18,CAG,26.01,26.23,0.85,0.6,0.9,0.2,0.0,0.0,0.2,25.36,-2.5,False
2025-04-01,CAG,26.58,26.55,-0.11,1.4,2.2,0.6,0.0,0.0,0.2,25.02,-5.87,True
2025-04-15,CAG,25.565,25.55,-0.06,0.7,1.3,0.0,0.0,0.0,0.9,25.21,-1.39,True
2025-04-30,CAG,24.69,24.28,-1.66,1.8,3.5,0.0,0.0,0.0,1.0,23.0,-6.84,True
2025-05-14,CAG,22.435,22.41,-0.11,2.8,5.0,0.5,0.0036182971033408284,0.0,0.5,22.45,0.07,False
2025-05-29,CAG,22.66,22.56,-0.44,2.2,3.8,0.6,0.014474824803232256,0.0,0.7,22.245,-1.83,True
2025-06-12,CAG,22.275,22.3,0.11,3.4,5.1,1.7,0.02088219617090914,0.0,0.8,21.48,-3.57,False
2025-06-27,CAG,20.375,20.61,1.15,3.8,5.4,2.2,0.0,0.0,0.2,20.41,0.17,True
2025-07-14,CAG,19.37,19.73,1.86,1.8,2.6,1.0,0.0,0.0,1.6,18.76,-3.15,False
2025-07-28,CAG,19.2,19.04,-0.83,1.9,1.8,2.0,0.0,0.0,0.4,18.7,-2.6,True
2025-08-11,CAG,19.275,19.17,-0.54,2.8,3.8,1.9,0.0,0.0,0.4,18.985,-1.5,True
2025-08-25,CAG,19.15,19.26,0.57,2.2,2.5,2.0,0.0,0.0,0.1,18.76,-2.04,False
2025-09-09,CAG,19.43,19.31,-0.62,4.0,5.8,2.1,0.0,0.0,0.2,18.97,-2.37,True
2025-09-23,CAG,18.19,18.2,0.05,2.1,2.6,1.6,0.0,0.0,0.4,18.27,0.44,True
2025-10-07,CAG,18.91,18.95,0.21,2.8,3.8,1.7,0.0,0.0,0.4,18.515,-2.09,False
2025-10-21,CAG,18.615,18.6,-0.08,3.5,4.5,2.6,0.0,0.0,0.3,18.06,-2.98,True
2025-11-04,CAG,17.11,17.32,1.23,2.4,2.1,2.7,0.0,0.0,0.4,17.31,1.17,True
2025-11-18,CAG,17.37,17.3,-0.4,3.2,3.7,2.8,0.0,0.0,0.1,17.74,2.13,False
2025-12-03,CAG,17.17,17.26,0.52,1.4,0.4,2.4,0.0,0.006814686967454575,0.6,17.43,1.51,True
2025-12-17,CAG,17.92,18.09,0.95,0.1,0.0,0.3,0.0,0.0,0.7,17.06,-4.8,False
2026-01-02,CAG,17.3,17.38,0.46,0.0,0.0,0.0,0.0,0.0,0.2,16.94,-2.08,False
2026-01-16,CAG,16.95,16.95,0.0,0.0,0.0,0.0,0.0,0.0,0.1,18.1,6.78,False
2026-02-02,CAG,18.38,18.03,-1.9,0.0,0.0,0.0,0.0,0.0,0.4,19.18,4.35,False
2026-02-17,CAG,18.9,18.91,0.05,0.0,0.0,0.0,0.0,0.0,0.8,19.1,1.06,True
2026-03-03,CAG,18.95,18.67,-1.48,0.0,0.0,0.0,0.0,0.0,0.3,18.08,-4.59,True
2026-03-17,CAG,16.2,16.46,1.6,0.2,0.0,0.4,0.0,0.0,1.2,15.56,-3.95,False
2026-03-31,CAG,15.71,15.57,-0.89,0.0,0.0,0.0,0.0,0.0,0.2,15.595,-0.73,True
2026-04-15,CAG,14.08,14.3,1.56,0.8,0.0,1.7,0.0,0.0,0.5,14.51,3.05,True
2026-04-29,CAG,14.225,14.12,-0.74,0.0,0.0,0.0,0.0,0.0,0.6,14.06,-1.16,True
2026-05-13,CAG,14.08,13.86,-1.56,0.0,0.0,0.0,0.0,0.0,0.7,13.765,-2.24,True
2026-05-28,CAG,13.39,13.25,-1.05,2.3,2.0,2.6,0.016797059687943428,0.002188820387761914,0.0,12.66,-5.45,True
2026-06-11,CAG,13.44,13.3,-1.04,3.9,4.1,3.8,0.022850698559510052,0.0,0.1,13.205,-1.75,True
2026-06-26,CAG,14.05,13.89,-1.14,3.7,3.7,3.6,0.025018314148190668,0.0,0.4,13.785,-1.89,True
2026-01-28,CAI,26.52,25.57,-3.58,5.2,8.0,2.5,0.0,0.0,0.4,21.82,-17.72,True
2026-02-11,CAI,21.53,22.16,2.93,2.6,2.2,3.0,0.0,0.0,2.6,20.85,-3.16,False
2026-02-26,CAI,19.22,19.79,2.97,0.0,0.0,0.0,0.0,0.0,1.6,19.22,0.0,False
2026-03-12,CAI,17.675,18.17,2.8,0.0,0.0,0.0,0.0,0.0,1.7,18.805,6.39,True
2026-03-26,CAI,18.33,18.86,2.89,0.0,0.0,0.0,0.0,0.0,5.5,19.295,5.26,True
2026-04-10,CAI,18.05,18.15,0.55,3.5,7.0,0.0,0.0601738278788998,0.0,1.0,21.145,17.15,True
2026-04-24,CAI,20.21,20.16,-0.25,0.0,0.0,0.0,0.0,0.0,2.1,18.49,-8.51,True
2026-05-08,CAI,16.145,16.2,0.34,7.6,9.9,5.2,0.1157836181970876,0.02158857586017693,1.8,14.56,-9.82,False
2026-05-22,CAI,15.545,15.82,1.77,13.5,13.2,13.8,0.15900319997358858,0.17466030819494716,1.5,16.435,5.73,True
2026-06-08,CAI,16.15,16.15,0.0,15.7,17.0,14.3,0.1495713826303664,0.14397294457944587,2.0,18.19,12.63,False
2026-06-23,CAI,17.59,17.01,-3.3,6.4,8.2,4.7,0.11037179688407006,0.15899605468582023,0.5,17.805,1.22,False
2024-09-09,CXW,13.22,13.53,2.34,8.6,6.8,10.3,0.018090862707618505,0.019166293923489675,1.0,13.35,0.98,True
2024-09-23,CXW,12.94,13.32,2.94,8.9,11.7,6.2,0.060197625307549796,0.0,1.5,12.65,-2.24,False
2024-10-07,CXW,12.725,13.32,4.68,1.7,1.4,2.0,0.0,0.0,0.7,13.71,7.74,True
2024-10-21,CXW,13.7,13.32,-2.77,9.7,13.4,6.0,0.06327116304038871,0.0,2.9,14.47,5.62,False
2024-11-04,CXW,13.19,13.01,-1.36,8.1,13.3,2.9,0.047887037534258714,0.0,7.1,23.92,81.35,False
2024-11-18,CXW,21.15,21.19,0.19,1.5,2.1,0.8,0.0,0.0,0.6,22.0,4.02,True
2024-12-03,CXW,21.32,20.84,-2.25,0.8,0.8,0.8,0.0,0.0,2.8,22.24,4.32,False
2024-12-17,CXW,21.35,21.59,1.12,0.0,0.0,0.0,0.0,0.0,0.8,21.64,1.36,True
2025-01-02,CXW,21.72,21.96,1.1,0.3,0.7,0.0,0.0,0.0,0.3,22.07,1.61,True
2025-01-17,CXW,23.03,22.8,-1.0,1.0,1.1,0.9,0.0,0.0,1.2,20.87,-9.38,True
2025-02-03,CXW,20.01,20.36,1.75,0.3,0.0,0.7,0.0,0.0,0.5,18.85,-5.8,False
2025-02-18,CXW,19.18,19.84,3.44,0.5,0.0,0.9,0.0,0.0,0.6,18.2,-5.11,False
2025-03-04,CXW,18.02,18.12,0.55,0.0,0.0,0.0,0.0,0.0,3.7,18.75,4.05,True
2025-03-18,CXW,19.845,19.79,-0.28,0.0,0.0,0.0,0.0,0.0,0.6,20.245,2.02,False
2025-04-01,CXW,20.595,20.46,-0.66,0.4,0.0,0.8,0.0,0.0,0.9,19.1,-7.26,True
2025-04-15,CXW,22.13,21.59,-2.44,0.4,0.6,0.2,0.0,0.0,1.5,21.6,-2.39,True
2025-04-30,CXW,22.62,22.39,-1.02,0.2,0.4,0.0,0.0,0.0,1.5,22.6,-0.09,True
2025-05-14,CXW,21.56,22.22,3.06,0.5,0.4,0.5,0.0,0.0,0.5,22.33,3.57,True
2025-05-29,CXW,21.92,22.52,2.74,0.6,0.5,0.7,0.0,0.0,0.4,21.61,-1.41,False
2025-06-12,CXW,21.48,21.68,0.93,1.4,1.0,1.9,0.0,0.0,2.3,20.48,-4.66,False
2025-06-27,CXW,20.775,21.41,3.06,0.6,0.3,0.9,0.0,0.0,0.4,22.525,8.42,True
2025-07-14,CXW,22.08,22.0,-0.36,6.7,5.2,8.1,0.03491974873539461,0.042133480824177005,0.2,20.24,-8.33,True
2025-07-28,CXW,20.13,21.05,4.57,7.9,0.8,14.9,0.08127804224707946,0.19188475052932774,1.6,19.64,-2.43,False
2025-08-11,CXW,20.21,20.59,1.88,6.8,3.0,10.6,0.022354203539740825,0.05016478014009684,0.9,20.665,2.25,True
2025-08-25,CXW,20.53,21.15,3.02,6.5,5.0,7.9,0.040387590153578845,0.03414715630904219,0.7,20.095,-2.12,False
2025-09-09,CXW,20.425,21.35,4.53,1.1,0.6,1.5,0.0,0.0,1.5,20.615,0.93,True
2025-09-23,CXW,21.215,21.09,-0.59,0.9,0.9,0.9,0.0,0.0,0.0,20.345,-4.1,True
2025-10-07,CXW,18.915,19.73,4.31,1.5,1.2,1.8,0.0,0.0,1.2,18.21,-3.73,False
2025-10-21,CXW,18.295,18.9,3.31,0.8,0.6,1.0,0.0,0.0,0.5,18.39,0.52,True
2025-11-04,CXW,18.455,19.06,3.28,1.3,1.0,1.6,0.0,0.0,0.3,17.18,-6.91,False
2025-11-18,CXW,16.13,16.75,3.84,0.5,0.4,0.6,0.0,0.0,0.5,17.71,9.8,True
2025-12-03,CXW,18.62,18.62,0.0,1.1,1.2,1.1,0.0,0.0,0.6,18.57,-0.27,True
2025-12-17,CXW,19.46,19.21,-1.28,0.7,0.9,0.5,0.0,0.0,0.0,19.1,-1.85,True
2026-01-02,CXW,18.99,19.41,2.21,0.5,0.3,0.7,0.0,0.0,1.0,20.305,6.92,True
2026-01-16,CXW,20.03,19.88,-0.75,0.9,1.0,0.9,0.0,0.0,0.1,18.65,-6.89,True
2026-02-02,CXW,18.53,19.07,2.91,0.5,0.9,0.0,0.0,0.0,1.5,18.915,2.08,True
2026-02-17,CXW,18.7,19.11,2.19,0.8,0.8,0.8,0.0,0.0,0.4,16.465,-11.95,False
2026-03-03,CXW,18.325,18.62,1.61,0.6,0.6,0.6,0.0,0.0,0.4,17.73,-3.25,False
2026-03-17,CXW,20.295,20.14,-0.76,0.5,0.4,0.5,0.0,0.0,0.7,19.93,-1.8,True
2026-03-31,CXW,18.9,19.51,3.23,0.7,0.9,0.5,0.0,0.0,3.5,20.4,7.94,True
2026-04-15,CXW,20.08,20.04,-0.2,2.8,2.9,2.6,0.0,0.0,0.3,20.4,1.59,False
2026-04-29,CXW,20.555,20.44,-0.56,2.6,3.0,2.2,0.0,0.0,0.1,21.185,3.06,False
2026-05-13,CXW,20.595,20.62,0.12,0.9,1.9,0.0,0.0,0.0,1.3,21.37,3.76,True
2026-05-28,CXW,21.765,21.16,-2.78,0.5,1.0,0.0,0.0,0.0,1.5,23.03,5.81,False
2026-06-11,CXW,26.85,26.53,-1.19,0.3,0.6,0.0,0.0,0.0,2.2,28.88,7.56,False
2026-06-26,CXW,30.77,30.05,-2.34,0.0,0.0,0.0,0.0,0.0,3.2,30.465,-0.99,True
2024-09-09,DHT,10.32,10.59,2.62,0.0,0.0,0.0,0.0,0.0,1.8,11.17,8.24,True
2024-09-23,DHT,10.74,11.0,2.42,0.6,0.0,1.2,0.0,0.0,1.4,11.02,2.61,True
2024-10-07,DHT,12.07,11.61,-3.81,2.6,3.9,1.4,0.0,0.0,2.8,11.35,-5.97,True
2024-10-21,DHT,11.2,11.3,0.89,1.8,1.9,1.7,0.007548755182383515,0.0,0.3,10.61,-5.27,False
2024-11-04,DHT,10.11,10.45,3.36,0.6,0.7,0.5,0.0,0.0,1.5,10.31,1.98,True
2024-11-18,DHT,10.75,10.59,-1.49,1.7,0.7,2.7,0.0,0.0,0.8,10.0,-6.98,True
2024-12-03,DHT,9.92,10.13,2.12,3.8,3.1,4.4,0.0,0.010047250085959303,0.7,9.36,-5.65,False
2024-12-17,DHT,9.0,9.35,3.89,0.2,0.0,0.5,0.0,0.0,1.1,9.44,4.89,True
2025-01-02,DHT,9.65,9.73,0.83,0.0,0.0,0.0,0.0,0.0,0.5,10.7,10.88,True
2025-01-17,DHT,10.76,10.75,-0.09,0.0,0.0,0.0,0.0,0.0,1.8,10.86,0.93,False
2025-02-03,DHT,11.44,10.95,-4.28,1.5,0.8,2.2,0.0,0.0,3.0,11.31,-1.14,True
2025-02-18,DHT,11.03,11.06,0.27,3.8,3.3,4.3,0.0,0.0,0.5,10.58,-4.08,False
2025-03-04,DHT,10.52,10.61,0.86,0.6,0.0,1.1,0.0,0.0,1.2,10.21,-2.95,False
2025-03-18,DHT,10.64,10.68,0.38,0.2,0.4,0.0,0.0,0.0,0.7,10.87,2.16,True
2025-04-01,DHT,10.57,10.63,0.57,1.3,0.0,2.6,0.0,0.0,0.8,9.71,-8.14,False
